"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb"
"217",2024-03-31,0.0238225256631581,0.0238225256631581,0.0141748213205253,0.00979562220341035,0.00255754475703318,0.0108604845446951,0.0108433734939759,0.0184222957014644,0.0144638403990025,0.00979562220341035,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00533280267647673,0.0081801157141439,0.00501725725819258,0.00905107533237182,0.00386566101350061,0.0046682808716707,0.00985960986985157,0.00502110197340966,0.00517342356998762,0.00952539435706456,0.00448563153151293,0.00143897568424767,0.00113644973104021,0.00158341730243272,0.00855975766476935,0.00984170444165833,0.00977648555333466,0.00590315455308454,0.00905107533237182,0.00905107533237182,0.00905107533237204,0.00905107533237204,25078.5672120041,17062.8957016544,NA,20360.663694317,120.157777230445,123.144159721612,121.975808799193,133.219491460518,133.365814210999,132.600171911974,NA,NA,NA,1115.92964385039,771.285971223022,NA,3975.28543106294,NA,2683.87917096384,1774.10102853245,304.021745413453,4398.21250909658,1708.07387953925,NA,1679.7460973872,2778.28378785344,NA,NA,2110.29947152085,196,225.34763181412,1680.8270972271,3070.4576579326,722.765701588327,573.579699442992,1578.10102853245,78.6741135993331,27.2467823121519,904.827773130333,NA,543.792582733813,518.437089928058,85.1775122344613,NA,NA,NA,NA,20746.4,25636.7,NA,0.629670798,0.00977648555333466,0.00977648555333466,0.0141748213205253,0.0144638403990025,0.0144638403990025,0.00984170444165833,0.00984170444165833,0.0081801157141439,0.0081801157141439,1679.5500973872,2778.28378785344,2110.29947152085,543.792582733813,227.493388489209,178.973118854514,361.03519039652,3614.25024066642,573.589495065196
"218",2024-06-30,0.0235820157014359,0.0235820157014359,0.0144316330288283,0.00970059880239527,0.00255102040816335,0.0107438016528925,0.0107270560190704,0.0180890538033396,0.0142576204523108,0.00970059880239527,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00535427736264538,0.00808813057472224,0.00499142319217993,0.00900112855798407,0.00382664755755679,0.00462248872093451,0.00980235365706195,0.00499601646527692,0.00515488945715847,0.0091626830973508,0.00415054278963045,0.00140758335532687,0.00113515967912825,0.00158091405576299,0.00853261735193067,0.00977737817809299,0.00968183126979549,0.00584407423440525,0.00900112855798407,0.00900112855798385,0.00900112855798407,0.00900112855798407,25304.3026195294,17219.2376076919,NA,20438.576778313,120.757535546434,123.778954252272,122.628901111037,134.296988102549,134.444494330541,133.672659416629,NA,NA,NA,1136.11575521875,782.282673860911,NA,4028.35753904045,NA,2709.5132041029,1788.80571876776,307.150991483306,4435.74077346918,1726.34945775996,NA,1696.16769385841,2805.18266270704,NA,NA,2130.77064004698,196.5,227.76872207328,1698.85742365742,3114.76937608244,729.832455186911,578.742564055929,1592.30571876776,79.3822694100261,27.492034102535,913.588162958006,NA,551.545770983214,525.828769184652,86.0103249838468,NA,NA,NA,NA,20842.3,25888,NA,0.629670798,0.00968183126979549,0.00968183126979549,0.0144316330288283,0.0142576204523108,0.0142576204523108,0.00977737817809299,0.00977737817809299,0.00808813057472224,0.00808813057472224,1695.97169385841,2805.18266270704,2130.77064004698,551.545770983214,230.736902877698,178.286684203697,362.042391974792,3666.31514706566,578.752264654731
"219",2024-09-30,0.023359051509966,0.023359051509966,0.0142192012998017,0.00960740125726489,0.00254452926208648,0.0106295993458707,0.0106132075471699,0.0177676537585421,0.0140571982549684,0.00960740125726489,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00532821296366492,0.00814031197803322,0.00496500837954517,0.00897501393275113,0.00382648155981991,0.00458202789519402,0.00973423980222488,0.0049629225916199,0.00512040190324359,0.00911891767064898,0.00413338699006216,0.00140560484933672,0.00105828104920991,0.00157841871143649,0.00848298889991894,0.00970242979843761,0.00973157951021264,0.00578929466399192,0.00897501393275113,0.00897501393275113,0.00897501393275113,0.00897501393275113,25531.4090880982,17376.2584177877,NA,20516.7846154642,121.357097722315,124.412752245206,123.282294011657,135.390207483414,135.538914458121,134.760796567214,NA,NA,NA,1156.3018665871,793.279376498801,NA,4081.53772764884,NA,2735.17859520491,1803.5966847789,310.284538716434,4473.36911321343,1744.6265255794,NA,1712.62274015821,2832.48152082985,NA,NA,2151.24180857311,197,230.18981233244,1716.88775008775,3159.05890884342,736.913603347983,583.936786631807,1606.5966847789,80.0947263839945,27.7387754916449,922.47881880542,NA,559.298959232614,533.220448441247,86.8448341239434,NA,NA,NA,NA,20937.8,26140,NA,0.629670798,0.00973157951021264,0.00973157951021264,0.0142192012998017,0.0140571982549684,0.0140571982549684,0.00970242979843761,0.00970242979843761,0.00814031197803322,0.00814031197803322,1712.42674015821,2832.48152082985,2151.24180857311,559.298959232614,233.980417266187,177.614644115369,363.179859572806,3718.35786807603,583.946394033064
"220",2024-12-31,0.0231672668413505,0.0231672668413505,0.0152256180458652,0.0101033834586466,0.00380710659898487,0.00566343042071193,0.0110851808634773,0.018800358102059,0.0152963671128108,0.0101033834586466,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.0052887795454184,0.00811966784378848,0.00494572030542795,0.00891819426703955,0.00378795134565646,0.00452769631957506,0.00965952563121664,0.00493841362706338,0.00511033681765394,0.00901418827653178,0.00404844549202865,0.00137438956633629,0.00105716227440911,0.00157593123209177,0.00847874720357944,0.009638033137229,0.00970839511402954,0.00574216835871977,0.00891819426703955,0.00891819426703955,0.00891819426703955,0.00891819426703955,25759.1031542571,17532.8912827073,NA,20594.5011973569,121.957295984728,125.048543313591,123.934306886538,136.489530997481,136.639445423429,135.855009473704,NA,NA,NA,1178.04075575301,805.413669064748,NA,4138.59214083656,NA,2762.12107781205,1818.67462612254,312.302503031794,4511.29767907267,1763.90591659997,NA,1728.99216582493,2859.98037058725,NA,NA,2172.97662947739,197.75,231.493476318141,1735.91976131976,3207.15753317386,744.016001076326,589.14444833466,1620.92462612254,80.8090267136523,27.9861552802092,931.434607662707,NA,567.854201438849,541.376784172662,87.6818475130271,NA,NA,NA,NA,21032.6,26392.5,NA,0.629670798,0.00970839511402954,0.00970839511402954,0.0152256180458652,0.0152963671128108,0.0152963671128108,0.009638033137229,0.009638033137229,0.00811966784378848,0.00811966784378848,1728.93116582493,2859.98037058725,2172.97662947739,567.854201438849,237.559467625899,176.161799637477,363.580406223858,3775.0117346127,589.154551718119
"221",2025-03-31,0.0228105082340597,0.0228105082340597,0.0144606092750086,0.0100023261223541,0.00379266750948171,0.00563153660498794,0.0109636468551644,0.0184534270650263,0.0150659133709981,0.0100023261223541,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00537101470518597,0.00795914588868962,0.00487008842056347,0.00882795747981202,0.00375934469087991,0.00446449796981829,0.00954058918253287,0.00487326246933772,0.00505247722799096,0.00928215425634904,0.00439068282221466,0.00125569442822093,0.000754318473259463,0.0015734515806034,0.0083187293418221,0.00951697519780925,0.00954512079997216,0.00565448618974096,0.00882795747981202,0.00882795747981202,0.00882795747981202,0.00882795747981224,25986.503421621,17695.6342841532,NA,20671.9230260945,122.551238799707,125.680348231076,124.599959871303,137.575871086969,137.726978703703,136.936299313814,NA,NA,NA,1199.77964491893,817.547961630696,NA,4193.86024865461,NA,2789.0568408557,1833.73407979993,314.319545669308,4548.82594344527,1783.18498842082,NA,1745.4463608488,2887.27922871006,NA,NA,2194.71145038168,198.5,232.797140303843,1754.95177255177,3253.53498514448,751.096782905343,594.345390474026,1635.23407979993,81.5224053654655,28.2332158690463,940.325263510122,NA,576.409443645084,549.533119904077,88.5163134811067,NA,NA,NA,NA,21126.5,26644.3,NA,0.629670798,0.00954512079997216,0.00954512079997216,0.0144606092750086,0.0150659133709981,0.0150659133709981,0.00951697519780925,0.00951697519780925,0.00795914588868962,0.00795914588868962,1745.3853608488,2887.27922871006,2194.71145038168,576.409443645084,241.138517985612,174.687339260259,363.915819865038,3829.94442878957,594.355392800148
"222",2025-06-30,0.0227505669173904,0.0227505669173904,0.0145218497398409,0.00990327038231231,0.00377833753148615,0.00560000000000005,0.0108447488584476,0.0181190681622088,0.0148423005565863,0.00990327038231231,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00525855925348528,0.00800192830577151,0.00486297673454938,0.00888260787638973,0.00382131093778959,0.00437838733344376,0.00943916710140624,0.00486590287722954,0.00504293632103514,0.00903236414458353,0.00414920989882916,0.00125411963718025,0.000829124896359223,0.00147576882795386,0.008228098737185,0.0094213236544789,0.00948950613008237,0.0056397518918585,0.00888260787638973,0.00888260787638973,0.00888260787638973,0.00888260787638973,26217.3313415937,17855.4676967771,NA,20750.9168716593,123.14720262278,126.314146224011,125.255176143268,138.676743344011,138.829060113061,138.032053763381,NA,NA,NA,1221.51853408485,829.682254196643,NA,4250.03081718454,NA,2816.07099880671,1849.0092229169,316.347341215011,4586.2541324462,1802.46778423848,NA,1761.89020123515,2914.67808265016,NA,NA,2216.44627128597,199.25,234.100804289544,1773.98378378378,3300.78233132207,758.173108792932,599.624727520746,1649.7592229169,82.246536925467,28.4840004547005,949.248485862473,NA,584.964685851319,557.689455635492,89.3502543191135,NA,NA,NA,NA,21219,26895.8,NA,0.629670798,0.00948950613008237,0.00948950613008237,0.0145218497398409,0.0148423005565863,0.0148423005565863,0.0094213236544789,0.0094213236544789,0.00800192830577151,0.00800192830577151,1761.82920123515,2914.67808265016,2216.44627128597,584.964685851319,244.717568345324,173.208422941613,364.283800011154,3885.74701717339,599.634630791128
"223",2025-09-30,0.0227047114653089,0.0227047114653089,0.0141938502790575,0.00980615735461798,0.00376411543287336,0.00556881463802705,0.0107284020327498,0.0177966101694915,0.0146252285191957,0.00980615735461798,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00535794723643113,0.00793571655921399,0.00485246123488081,0.00865124931361527,0.00360316851559883,0.00431217305245291,0.00936577458190513,0.00485853563735894,0.00503341143799352,0.00864733328625822,0.00377654650585613,0.00125254879114478,0.000753125470703386,0.00152112943860838,0.00824823252160245,0.00934558449044642,0.00946891724989696,0.00562847963196078,0.00865124931361505,0.00865124931361527,0.00865124931361505,0.00865124931361527,26444.1440113675,18009.8698769331,NA,20825.685922001,123.744769649691,126.949937292395,125.926286768134,139.777242672544,139.9307681843,139.127437018133,NA,NA,NA,1243.25742325076,841.81654676259,NA,4305.86998276131,NA,2842.99332272339,1864.03170126179,318.362540496836,4624.08262293378,1821.74621765988,NA,1778.35552489303,2942.27692822486,NA,NA,2238.18109219025,200,235.404468275246,1793.0157950158,3347.63314153661,765.25867963954,604.812230533137,1664.03170126179,82.9580722215906,28.7304226440832,958.236841224694,NA,593.519928057554,565.845791366907,90.1852846700957,NA,NA,NA,NA,21310.5,27147.7,NA,0.629670798,0.00946891724989696,0.00946891724989696,0.0141938502790575,0.0146252285191957,0.0146252285191957,0.00934558449044642,0.00934558449044642,0.00793571655921399,0.00793571655921399,1778.29452489303,2942.27692822486,2238.18109219025,593.519928057554,248.296618705036,171.738751581986,364.71691316714,3941.15306959416,604.822036690491
"224",2025-12-31,0.0226589064499731,0.0226589064499731,0.0142584764518836,0.00980615735461798,0.00499999999999989,0.0181962025316456,0.00935754189944138,0.017901748542881,0.0144144144144145,0.0238256549232159,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00525717022417771,0.0078832913294431,0.00485301747567712,0.00896219951633759,0.0039204770621426,0.00426081039862969,0.00929728853641376,0.00484310280916089,0.00501605293937568,0.00911710062198767,0.00424348941800701,0.00133825968056311,0.00105358217940998,0.00151881911813567,0.00828896680084812,0.00927686333800537,0.00941408374116359,0.00561721939205828,0.00896219951633737,0.00896219951633737,0.00896219951633759,0.00896219951633737,26681.1417060362,18174.06767279,NA,20907.3325459616,124.345305179325,127.586724898504,126.588302693372,140.879147397758,141.03388319585,140.224219136066,NA,NA,NA,1265.51390501587,853.950839328538,NA,4362.62305294661,NA,2870.3617265815,1879.94508537001,323.389494673168,4662.41149027965,1838.78192586802,NA,1794.81452017518,2969.97576961686,NA,NA,2260.1290481684,201,239.687935656837,1809.79401544402,3395.36528985476,772.357879828779,610.232678413096,1678.94508537001,83.7015590163313,28.9879104240082,967.257763091852,NA,602.075170263789,574.002127098322,91.0219212310792,NA,NA,NA,NA,21401.3,27400.1,NA,0.629670798,0.00941408374116359,0.00941408374116359,0.0142584764518836,0.0144144144144145,0.0144144144144145,0.00927686333800537,0.00927686333800537,0.0078832913294431,0.0078832913294431,1794.79152017518,2969.97576961686,2260.1290481684,602.075170263789,251.875669064748,170.28270956499,365.182592828062,3997.44046011855,610.256504068019
"225",2026-03-31,0.0226404468811201,0.0226404468811201,0.0136895347687995,0.00980615735461798,0.00497512437810954,0.017871017871018,0.00927079009270781,0.0175869120654397,0.0142095914742451,0.0232712032645859,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00525136151351235,0.00791287342661073,0.00484451574454203,0.00906611658218415,0.00403204962522619,0.00420535201132632,0.00924449180842424,0.00484381891816033,0.00501444973834264,0.00973915085277599,0.00487103729138383,0.0012783636944711,0.000902119981957661,0.00146912468603388,0.00822082465818119,0.00921980174966897,0.00939362311033309,0.005612681372138,0.00906611658218415,0.00906611658218415,0.00906611658218415,0.00906611658218415,26923.0360472889,18351.0676594639,NA,20991.6319483181,124.947697968026,128.226502117788,127.253063634197,141.993906259565,142.149866462442,141.333795633435,NA,NA,NA,1287.77038678098,866.085131894485,NA,4418.19007901188,NA,2898.05734827433,1896.16659724906,328.431810146911,4700.74035762553,1855.82295407162,NA,1811.36214217319,2997.87460264347,NA,NA,2282.29222925648,202,243.971403038427,1826.57223587224,3441.846261043,779.478866360595,615.765119017847,1694.16659724906,84.4604071084839,29.2507181993862,976.34381796888,NA,610.630412470024,582.158462829736,91.8611252997038,NA,NA,NA,NA,21491.3,27653.4,NA,0.629670798,0.00939362311033309,0.00939362311033309,0.0136895347687995,0.0142095914742451,0.0142095914742451,0.00921980174966897,0.00921980174966897,0.00791287342661073,0.00791287342661073,1811.33914217319,2997.87460264347,2282.29222925648,610.630412470024,255.454719424461,168.848453890571,365.713405498856,4052.47667351302,615.788390221112
"226",2026-06-30,0.0225808734614172,0.0225808734614172,0.0137229743633587,0.00980615735461798,0.00495049504950495,0.0175572519083969,0.00918563202632305,0.017282958199357,0.0140105078809107,0.0227419702522096,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00524004623035657,0.00786105824869554,0.00483666485968515,0.00894464794316763,0.00392692824346019,0.00417378194897466,0.00918874351797605,0.00484441216609865,0.0049972021885103,0.00894230311870747,0.00408587624496715,0.00130574819371509,0.0010515247108307,0.00146696952489123,0.00823895086434479,0.00917098413748496,0.00933955970647093,0.00559803568330741,0.00894464794316741,0.00894464794316763,0.00894464794316741,0.00894464794316741,27163.8531262931,18515.1684690267,NA,21074.0645806922,125.552028108086,128.867275874796,127.919875570595,143.110128627631,143.267314842748,142.444828833419,NA,NA,NA,1310.02686854608,878.219424460432,NA,4474.54106839676,NA,2925.94566720894,1912.32032101853,333.470746135224,4739.46952645805,1872.86281187622,NA,1827.97390471366,3025.87343148737,NA,NA,2304.67274598579,203,248.254870420018,1843.35045630046,3489.07862904591,786.627454679493,621.272921223145,1709.32032101853,85.2158757152059,29.5123555757645,985.462439350845,NA,619.185654676259,590.314798561151,92.7035822226789,NA,NA,NA,NA,21581,27907.5,NA,0.629670798,0.00933955970647093,0.00933955970647093,0.0137229743633587,0.0140105078809107,0.0140105078809107,0.00917098413748496,0.00917098413748496,0.00786105824869554,0.00786105824869554,1827.95090471366,3025.87343148737,2304.67274598579,619.185654676259,259.033769784173,167.441800003233,366.276784674585,4108.26428372217,621.295663193397
"227",2026-09-30,0.022535081042365,0.022535081042365,0.0134798831053324,0.00980615735461798,0.00492610837438434,0.0172543135783947,0.00910202418149697,0.0169893322797314,0.0138169257340242,0.0222362735799346,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00526021323755788,0.00782837021351646,0.00482677830037015,0.00908887703156758,0.00407008186785518,0.00416570131133875,0.00919107766729366,0.00482899941225989,0.00500328654835092,0.00911448102459333,0.00426710634789784,0.00133302422626635,0.00105042016806722,0.00151207295752021,0.00825608648831277,0.00916898785968967,0.00935228023793799,0.00558677751753334,0.0090888770315678,0.0090888770315678,0.0090888770315678,0.00908887703156758,27410.7420470615,18683.9246207048,NA,21159.8377488241,126.158039912926,129.512035782703,128.592761393418,144.230447695832,144.388864422833,143.559939688528,NA,NA,NA,1332.28335031119,890.353717026379,NA,4530.78976135838,NA,2954.19232399101,1928.85612322383,338.528730132327,4778.59899677721,1889.90926647518,NA,1844.73436436709,3054.17224778317,NA,NA,2327.27272958383,204,252.538337801609,1860.12867672868,3536.11100111076,793.840032261548,626.919594407185,1724.85612322383,85.9903923307187,29.7805897465045,994.678760247616,NA,627.740896882494,598.471134292566,93.5535802426284,NA,NA,NA,NA,21670.9,28164,NA,0.629670798,0.00935228023793799,0.00935228023793799,0.0134798831053324,0.0138169257340242,0.0138169257340242,0.00916898785968967,0.00916898785968967,0.00782837021351646,0.00782837021351646,1844.71136436709,3054.17224778317,2327.27272958383,627.740896882494,262.612820143885,166.099135379053,366.937863365121,4163.85189799326,626.941830680764
"228",2026-12-31,0.0225027668152626,0.0225027668152626,0.0134001037021207,0.00980615735461798,0.00245098039215685,0.028023598820059,0.0106354334948842,0.017871017871018,0.014054514480409,0.0229896907216496,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00523892818993921,0.00784221754334369,0.00482014197340108,0.0092856913177537,0.00427646089197409,0.00417610712983763,0.00918548501633287,0.0048216007714561,0.00498607285206454,0.00937994757195892,0.00453793212146669,0.00133124963824738,0.000974366661669945,0.00150979004482177,0.00823036649214659,0.00916217998190216,0.00936384769014165,0.00557883276698212,0.00928569131775348,0.0092856913177537,0.0092856913177537,0.0092856913177537,27665.2697365011,18859.1788540855,NA,21250.3269674375,126.766139576392,130.157792228334,129.266449636104,145.361534243037,145.521193308473,144.685767966074,NA,NA,NA,1356.09260987386,902.867206235012,NA,4587.48803588705,NA,2982.83530841914,1945.37260475162,346.40424343704,4817.92861783969,1909.9690746721,NA,1861.61894190208,3082.77105153087,NA,NA,2350.09433217724,204.5,259.615370866845,1879.91195156195,3583.49525522786,801.113337513967,632.740976241901,1740.87260475162,86.7888725701943,30.0571231101512,1003.99278065919,NA,636.563490407674,606.882355515588,94.4107349827627,NA,NA,NA,NA,21761.4,28422.7,NA,0.629670798,0.00936384769014165,0.00936384769014165,0.0134001037021207,0.014054514480409,0.014054514480409,0.00916217998190216,0.00916217998190216,0.00784221754334369,0.00784221754334369,1861.61294190208,3082.77105153087,2350.09433217724,636.563490407674,266.303715827338,164.549847106293,367.429290251519,4220.05874563553,632.763965932623
"229",2027-03-31,0.0224836339778056,0.0224836339778056,0.012969193638884,0.00980615735461798,0.00244498777506119,0.0272596843615496,0.01052351138937,0.0175572519083969,0.0138597228055439,0.0224730424266855,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00520148854747315,0.00782254683551553,0.00482009702178754,0.0094338954731461,0.00442007342130335,0.00418171624987362,0.00918983770014825,0.00481419716182629,0.00499196079932607,0.0100950363071606,0.00524963553277602,0.00130057803468198,0.000973418195432396,0.00150751401516946,0.00818395197640354,0.00917367704919969,0.00934185344967386,0.00557412869380358,0.0094338954731461,0.0094338954731461,0.0094338954731461,0.0094338954731461,27926.2609994316,19049.5629493407,NA,21344.2549728603,127.377164668228,130.807534824865,129.938827593459,146.498631652736,146.659539658689,145.817579162422,NA,NA,NA,1379.90186943653,915.380695443646,NA,4643.34223317757,NA,3011.84991547011,1962.29581493691,354.300033654336,4857.35831427383,1930.03590526302,NA,1878.6967778217,3111.56984691317,NA,NA,2373.13972699677,205,266.692403932082,1899.69522639523,3629.97029909693,808.462492552126,638.710188473343,1757.29581493691,87.6076297222537,30.3406788677959,1013.37193408064,NA,645.386083932854,615.293576738609,95.2768285754721,NA,NA,NA,NA,21852.4,28683.9,NA,0.629670798,0.00934185344967386,0.00934185344967386,0.012969193638884,0.0138597228055439,0.0138597228055439,0.00917367704919969,0.00917367704919969,0.00782254683551553,0.00782254683551553,1878.6907778217,3111.56984691317,2373.13972699677,645.386083932854,269.994611510792,163.076408619272,367.985850147788,4275.35638302979,638.73266151577
"230",2027-06-30,0.0224508515062536,0.0224508515062536,0.0127482869374556,0.00980615735461798,0.0024390243902439,0.026536312849162,0.0104139203796467,0.0172543135783947,0.0136702568351283,0.0219791050660358,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00523964299568358,0.00778583166159974,0.00481154031950126,0.00952107084869036,0.00452490770661296,0.00416887847559066,0.00916890659917247,0.00481461764890079,0.00497478325791167,0.0100654227019321,0.00522872416529019,0.00129888872853234,0.000897666068222724,0.0014582059363093,0.00815872427220476,0.00914366173350234,0.00925539094385708,0.00556606851549768,0.00952107084869036,0.00952107084869058,0.00952107084869036,0.00952107084869036,28192.1489089462,19241.3048527129,NA,21440.8357566789,127.990045031813,131.458273959121,130.619660661326,147.639245337438,147.801406146039,146.952890287082,NA,NA,NA,1403.7111289992,927.894184652279,NA,4698.99728954635,NA,3041.20250201377,1979.52715289303,362.211185169044,4896.9881614513,1950.1080558494,NA,1895.87489079595,3140.36864229547,NA,NA,2396.41110858419,205.5,273.769436997319,1919.4785012285,3676.24620204426,815.854800108247,644.791393429579,1774.02715289303,88.4417481717252,30.6295546208935,1022.75108750209,NA,654.208677458034,623.704797961631,96.1480076670071,NA,NA,NA,NA,21943.5,28946.9,NA,0.629670798,0.00925539094385708,0.00925539094385708,0.0127482869374556,0.0136702568351283,0.0136702568351283,0.00914366173350234,0.00914366173350234,0.00778583166159974,0.00778583166159974,1895.86889079595,3140.36864229547,2396.41110858419,654.208677458034,273.685507194245,161.646122650214,368.542410044057,4330.45487950229,644.813372534645
"231",2027-09-30,0.0224443099677683,0.0224443099677683,0.0124637366729596,0.00980615735461798,0.00243309002433101,0.0258503401360544,0.0103065883887801,0.0169616519174041,0.0134859011033919,0.021506413347478,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00516687751697376,0.0077513366923958,0.00481284646211666,0.00946948643841705,0.004481613014091,0.0041697997128991,0.00915469359413268,0.00481492158222374,0.00496531857635607,0.0100004032420662,0.00516270945202812,0.00132603055635627,0.00104633781763841,0.00150305307656162,0.00815400649868181,0.00913511828925517,0.00926604043942048,0.00556446013380651,0.00946948643841705,0.00946948643841705,0.00946948643841705,0.00946948643841705,28459.1140807094,19433.7256601435,NA,21536.925285239,128.60604146723,132.111006168826,131.294556449272,148.78364683706,148.947064608687,148.091971617618,NA,NA,NA,1427.52038856187,940.407673860912,NA,4754.29390708985,NA,3070.80792978659,1996.82627895874,370.125716169183,4936.91823474374,1970.18137683477,NA,1913.19387737429,3169.46742512966,NA,NA,2419.91069300132,206,280.846470062556,1939.26177606178,3722.06596665151,823.307730214093,650.897236785268,1790.82627895874,89.2792461066272,30.9196007729908,1032.22794043835,NA,663.031270983214,632.116019184652,97.0263310903214,NA,NA,NA,NA,22035,29211.9,NA,0.629670798,0.00926604043942048,0.00926604043942048,0.0124637366729596,0.0134859011033919,0.0134859011033919,0.00913511828925517,0.00913511828925517,0.0077513366923958,0.0077513366923958,1913.18787737429,3169.46742512966,2419.91069300132,663.031270983214,277.376402877698,160.276459230879,369.196669455133,4385.09723763472,650.918743198615
"232",2027-12-31,0.0224765533314351,0.0224765533314351,0.0143719763862951,0.00980615735461798,-0.00121359223300976,0.00596816976127323,0.0105888429752066,0.0174039158810733,0.0141129032258065,0.00925226586102723,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.0051112598023566,0.00774735768378698,0.00482058605695568,0.00936000936000947,0.00437950210535432,0.00417063762196501,0.00915038049561989,0.00481511060797568,0.00495587236931438,0.00976164810156921,0.00491735749961397,0.00135306310456018,0.00111990443482157,0.00145389738298496,0.0081691397064787,0.0091265099912794,0.00921251892983355,0.00557238780205283,0.00936000936000947,0.00936000936000925,0.00936000936000925,0.00936000936000947,28725.4916548824,19623.4308513403,NA,21631.2462948685,129.225997957567,132.76573145398,131.965637037919,149.936326966605,150.10101079416,149.239293091837,NA,NA,NA,1452.36483332292,953.679556354916,NA,4817.29677071199,NA,3100.630359055,2013.33842969194,372.637510158583,4977.24860952282,1991.00532302195,NA,1930.65060565235,3198.66620378116,NA,NA,2443.64071804102,205.75,282.522609472744,1959.79631449631,3775.55941083246,830.821656439789,656.989641013982,1807.58842969194,90.1149006858398,31.2090085256338,1041.73735987954,NA,672.388567146283,641.037011390887,97.9118428704344,NA,NA,NA,NA,22126.9,29479.2,NA,0.629670798,0.00921251892983355,0.00921251892983355,0.0143719763862951,0.0141129032258065,0.0141129032258065,0.0091265099912794,0.0091265099912794,0.00774735768378698,0.00774735768378698,1930.64860565235,3198.66620378116,2443.64071804102,672.388567146283,281.290989208633,158.433089293506,369.348792733255,4447.94797797874,656.998893279843
"233",2028-03-31,0.0223640146042485,0.0223640146042485,0.0140183610892437,0.00980615735461798,-0.00121506682867556,0.00593276203032311,0.0104778941988244,0.0171062009978618,0.0139165009940359,0.00916744621141263,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00518647228261249,0.00764960258507053,0.00479690503857477,0.00911979489836967,0.00418780630714521,0.00418947073471654,0.00911829357648775,0.00479975306736624,0.00491642084562449,0.00944981515528931,0.00463069710245168,0.00132248512204236,0.00111865165187552,0.0014986184611061,0.00814315874132898,0.00910589158034103,0.0091596848818305,0.00554471711674687,0.00911979489836967,0.00911979489836967,0.00911979489836967,0.00911979489836967,28987.4622471297,19808.868645598,NA,21721.8337645336,129.845882798285,133.418463663685,132.650073156674,151.083280280965,151.249223874353,150.380914374066,NA,NA,NA,1477.20927808396,966.951438848921,NA,4879.76591179306,NA,3130.58469523066,2029.5732654314,375.135478980313,5017.77913504522,2011.82448121322,NA,1948.23088253515,3227.96497824996,NA,NA,2467.60344344028,205.5,284.198748882931,1980.33085293085,3828.4865659674,838.387028365929,662.981251790383,1824.0732654314,90.9367300973816,31.493628282369,1051.27934582566,NA,681.745863309353,649.958003597122,98.803417496044,NA,NA,NA,NA,22219.6,29748,NA,0.629670798,0.0091596848818305,0.0091596848818305,0.0140183610892437,0.0139165009940359,0.0139165009940359,0.00910589158034103,0.00910589158034103,0.00764960258507053,0.00764960258507053,1948.22888253515,3227.96497824996,2467.60344344028,681.745863309353,285.205575539569,156.641165056577,369.533482516312,4510.23242927675,662.990419236595
